ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,SubGroup
Jahai,Jahai,jeha1242,Jehai,jhi,Eurasia,5.63695,101.54145,Austroasiatic,ASLIAN
JahHut,Jah-Hut,jahh1242,Jah Hut,jah,Eurasia,3.67619,102.2913,Austroasiatic,ASLIAN
Kensiw,Kensiw,kens1248,Kensiu,kns,Eurasia,6.02922,101.16023,Austroasiatic,ASLIAN
Semai,Semai,sema1266,Semai,sea,Eurasia,4.13257,101.47651,Austroasiatic,ASLIAN
Semelai,Semelai,seme1247,Semelai,sza,Eurasia,2.82799,102.8062,Austroasiatic,ASLIAN
SemoqBeri,SemoqBeri,sema1265,Semaq Beri,szc,Eurasia,4.12,102.82,Austroasiatic,ASLIAN
Temiar,Temiar,temi1246,Temiar,tea,Eurasia,4.974,101.43761,Austroasiatic,ASLIAN
Arak,Arak,alak1253,Alak,alk,Eurasia,15.5565,106.597,Austroasiatic,BAHNARIC
Bahnar,Bahnar,bahn1262,Bahnar,bdq,Eurasia,,,Austroasiatic,BAHNARIC
Chrau,Chrau,chra1242,Chrau,crw,Eurasia,10.80208,107.29291,Austroasiatic,BAHNARIC
Didra,Didra,todr1244,Todrah,tdr,Eurasia,14.57,108.11,Austroasiatic,BAHNARIC
Hadang,Hadang,seda1262,Sedang,sed,Eurasia,,,Austroasiatic,BAHNARIC
Halang,Halang,hala1252,Halang,hal,Eurasia,14.60822,107.57379,Austroasiatic,BAHNARIC
Hre,Hre,hree1244,Hre,hre,Eurasia,,,Austroasiatic,BAHNARIC
Je,Je,,,,,,,Austro-Asiatic,BAHNARIC
Jeh,Jeh,jehh1245,Jeh,jeh,Eurasia,15.19845,107.89563,Austroasiatic,BAHNARIC
Jru,Jru,lave1248,Laven,lbo,Eurasia,15.27261,106.32196,Austroasiatic,BAHNARIC
Kadong,Kadong,kayo1245,Kayong,,Eurasia,,,Austroasiatic,BAHNARIC
KahoChil,KahoChil,chil1279,Chil (Koho),,Eurasia,,,Austroasiatic,BAHNARIC
KorCua,Kor=Cua,cuaa1241,Cua,cua,Eurasia,15.16883,108.43092,Austroasiatic,BAHNARIC
MBunong,M.Bunong,maaa1253,Maa,cma,Eurasia,11.52,107.34,Austroasiatic,BAHNARIC
MDip,M.Dip,maaa1253,Maa,cma,Eurasia,11.52,107.34,Austroasiatic,BAHNARIC
MRolom,M.Rolom,east2333,Eastern Mnong,mng,Eurasia,12.39385,108.35351,Austroasiatic,BAHNARIC
